phenotype	taxonomy rank level	NCBI taxon id	scientific name	super kingdom	Nr. runs in which the species/genus can be found	mean relative abundance	median relative abundance	SD of relative abundance
D003015	species	421	Methylomonas methanica	Bacteria	14	0.00644891357142857	0.00441534	0.00449201191433554	
D003015	species	873	Desulfovibrio africanus	Bacteria	14	0.00729059642857143	0.005344975	0.00655929817945808	
D003015	species	894	Desulfobulbus propionicus	Bacteria	14	0.0108233648571429	0.006179515	0.0102964247568487	
D003015	species	899	Desulfomicrobium baculatum	Bacteria	14	0.002738474	0.002289085	0.00235780739482926	
D003015	species	1244	Leuconostoc gelidum	Bacteria	14	0.0157357875714286	0.00513799	0.0254808785646105	
D003015	species	1249	Weissella paramesenteroides	Bacteria	14	0.106689167	0.00347459	0.376799392533095	
D003015	species	1549	[Clostridium] sporosphaeroides	Bacteria	14	0.0202285776428571	0.00183372	0.0654495193112985	
D003015	species	1828	Rhodococcus fascians	Bacteria	14	0.007743015	0.006024675	0.0057828824832614	
D003015	species	1919	Streptomyces microflavus	Bacteria	14	0.00938465571428571	0.00830518	0.00782877209612349	
D003015	species	28133	Prevotella nigrescens	Bacteria	14	0.00397138135714286	0.00342858	0.00306880227965774	
D003015	species	28262	Thermodesulfovibrio yellowstonii	Bacteria	14	0.004053458	0.00443673	0.0025178076735814	
D003015	species	33051	Sphingomonas sanguinis	Bacteria	14	0.138895445714286	0.00844205	0.404444793378539	
D003015	species	40216	Acinetobacter radioresistens	Bacteria	14	0.0251651547857143	0.003329385	0.04024502586925	
D003015	species	43305	Butyrivibrio proteoclasticus	Bacteria	14	0.0241593301428571	0.002040985	0.0763984659618012	
D003015	species	43769	Corynebacterium propinquum	Bacteria	14	0.0309480945	0.01114726	0.0402877025429866	
D003015	species	46203	Actinocorallia glomerata	Bacteria	14	0.0140916792857143	0.01304105	0.00984712646738003	
D003015	species	47493	Lactobacillus panis	Bacteria	14	0.0231414238571429	0.008002045	0.0405982730841226	
D003015	species	47679	Sporomusa sphaeroides	Bacteria	14	0.00861950935714286	0.0016453	0.0242572079497355	
D003015	species	47884	Pseudomonas taetrolens	Bacteria	14	0.0691253271428571	0.03313595	0.0974404153314057	
D003015	species	52242	Lactobacillus gallinarum	Bacteria	14	0.0219795770714286	0.007064115	0.0476232944532641	
D003015	species	52690	Acetobacterium carbinolicum	Bacteria	14	0.00162763364285714	0.0007194325	0.00205914015083158	
D003015	species	55197	Flavobacterium branchiophilum	Bacteria	14	0.00249967985714286	0.001333925	0.00295985094094038	
D003015	species	67576	Rheinheimera baltica	Bacteria	14	0.00345983528571429	0.002851525	0.00219863074173564	
D003015	species	69208	Clostridium polyendosporum	Bacteria	14	0.0375452435714286	0.004958985	0.102260645288102	
D003015	species	78527	Rhizobium undicola	Bacteria	14	0.006628898	0.00172617	0.00926978151906827	
D003015	species	79329	Chitinophaga pinensis	Bacteria	14	0.0129519170714286	0.006340865	0.0143350142153904	
D003015	species	79681	Tissierella creatinophila	Bacteria	14	0.00156534857142857	0.0012390595	0.00153755210585636	
D003015	species	79880	Bacillus clausii	Bacteria	14	0.2954982765	0.006543905	0.865573653231304	
D003015	species	80878	Acidovorax temperans	Bacteria	14	0.00624579664285714	0.004893985	0.00648709164536423	
D003015	species	81028	Treponema brennaborense	Bacteria	14	0.0020047865	0.002046385	0.0011148205556231	
D003015	species	82347	Facklamia languida	Bacteria	14	0.0152142338571429	0.009626215	0.0189990540652517	
D003015	species	98513	Phenylobacterium haematophilum	Bacteria	14	0.0285946625	0.00603566	0.0741671032593499	
D003015	species	104955	Lactobacillus frumenti	Bacteria	14	0.0424365764285714	0.004349835	0.10800971005298	
D003015	species	135083	Selenomonas noxia	Bacteria	14	0.00945810535714286	0.004511105	0.00945824212762608	
D003015	species	139808	Shimazuella kribbensis	Bacteria	14	0.00528473821428571	0.00495303	0.0042035388264265	
D003015	species	146919	Salinibacter ruber	Bacteria	14	0.00384170428571429	0.00296753	0.00296906381144141	
D003015	species	147709	Carnobacterium inhibens	Bacteria	14	0.0899018984285714	0.00426618	0.304967885605974	
D003015	species	159291	Spirochaeta americana	Bacteria	14	0.00629028157142857	0.003225195	0.00668873901666128	
D003015	species	171400	Paenibacillus sp. DSM 1482	Bacteria	14	0.012201856	0.01268175	0.00894425456949239	
D003015	species	179838	Lactobacillus diolivorans	Bacteria	14	0.0150512823571429	0.00462024	0.0292393145563136	
D003015	species	192994	Thermoleophilum minutum	Bacteria	14	0.00800390535714286	0.006245135	0.00620767717423757	
D003015	species	202956	Acinetobacter towneri	Bacteria	14	0.00685336978571429	0.0037961	0.0112274497046328	
D003015	species	216903	Chryseobacterium molle	Bacteria	14	0.0670503054285714	0.00654589	0.153295040402445	
D003015	species	264463	Anaerosporobacter mobilis	Bacteria	14	0.01063078	0.003696985	0.013619550785726	
D003015	species	281362	Dechloromonas denitrificans	Bacteria	14	0.00912050942857143	0.00670871	0.00713448614484226	
D003015	species	288995	Devosia limi	Bacteria	14	0.00873593071428572	0.005344975	0.00796282172178108	
D003015	species	298654	Frankia sp. EuI1c	Bacteria	14	0.00399496664285714	0.00360283	0.00222786132839911	
D003015	species	344881	Flavobacterium soli	Bacteria	14	0.00805995992857143	0.005106355	0.0117414529726505	
D003015	species	346912	Labrys miyagiensis	Bacteria	14	0.00928405642857143	0.007347455	0.00790478991163791	
D003015	species	387093	Sulfurovum sp. NBC37-1	Bacteria	14	0.00319403007142857	0.002000435	0.00299869472320081	
D003015	species	419005	Prevotella amnii	Bacteria	14	0.0217582185	0.003536385	0.0651946988838589	
D003015	species	423351	Mucilaginibacter paludis	Bacteria	14	0.00592048142857143	0.00421908	0.00575036091995819	
D003015	species	453215	Desulfocella sp. DSM 2056	Bacteria	14	0.0105346723571429	0.00620445	0.0108696064202407	
D003015	species	459515	Nakamurella lactea	Bacteria	14	0.008084093	0.00576573	0.00636418789083317	
D003015	species	461393	Actinomyces massiliensis	Bacteria	14	0.0055199985	0.00474987	0.00356233516780247	
D003015	species	553447	Methylobacterium soli	Bacteria	14	0.014662745	0.00613139	0.022978813054028	
D003015	species	633417	Aeromonas taiwanensis	Bacteria	14	0.00809919842857143	0.00347556	0.00949971594406376	
D003015	species	946677	Flavobacterium chilense	Bacteria	14	0.00551109664285714	0.00493561	0.00357943646401939	
D003015	species	1114008	Lactobacillus sp. NBRC 107185	Bacteria	14	0.805553952857143	0.00936664	2.96615656732969	
D003015	species	1143711	Paenibacillus frigoriresistens	Bacteria	14	0.005204369	0.004281675	0.0040913725377833	
D003015	species	1465521	Lactobacillus sp. JCM 8672	Bacteria	14	0.125552327785714	0.00437426	0.434197188152471	
D003015	species	1611423	Flavobacterium sp. DSM 9626	Bacteria	14	0.0196490271428571	0.01063549	0.0243866857753713	
D003015	species	245	Flavobacterium aquatile	Bacteria	13	0.004254146	0.00228666	0.00660225595156806	
D003015	species	380	Sinorhizobium fredii	Bacteria	13	0.0133356215384615	0.00502993	0.0161529215453071	
D003015	species	732	Aggregatibacter aphrophilus	Bacteria	13	0.00578260523076923	0.00303251	0.00890901282153142	
D003015	species	739	Aggregatibacter segnis	Bacteria	13	0.00367411907692308	0.00236855	0.0059751199819419	
D003015	species	750	Gallibacterium anatis	Bacteria	13	0.00683013615384615	0.0041137	0.00458352475590482	
D003015	species	1108	Chloroflexus aurantiacus	Bacteria	13	0.0103340599230769	0.00491666	0.0126727176376508	
D003015	species	1305	Streptococcus sanguinis	Bacteria	13	0.00809285230769231	0.00335864	0.0121578010461686	
D003015	species	1393	Brevibacillus brevis	Bacteria	13	0.104453959461538	0.00590737	0.209381901122291	
D003015	species	1471	Bacillus methanolicus	Bacteria	13	0.00910561692307692	0.00419094	0.0153107720903957	
D003015	species	1540	Clostridioides mangenotii	Bacteria	13	0.00463347461538462	0.00219236	0.00699293415249844	
D003015	species	1667	Arthrobacter sp.	Bacteria	13	0.0136376	0.00589466	0.0203620015819676	
D003015	species	1692	Bifidobacterium magnum	Bacteria	13	0.00742272153846154	0.0048989	0.00577009780686002	
D003015	species	1750	Propionibacterium propionicum	Bacteria	13	0.007954611	0.00871935	0.00562444623141733	
D003015	species	1866	Actinoplanes missouriensis	Bacteria	13	0.0136652861538462	0.00825798	0.0111617416218972	
D003015	species	1991	Actinomadura cremea	Bacteria	13	0.0100913738461538	0.00556979	0.0102438043489529	
D003015	species	2317	Methanosphaera stadtmanae	Archaea	13	0.191365841384615	0.00381054	0.346870636036263	
D003015	species	2738	Vagococcus fluvialis	Bacteria	13	0.00445487076923077	0.00360451	0.00294582794105625	
D003015	species	2741	Peptococcus niger	Bacteria	13	0.0268427132307692	0.00669299	0.0567803722308633	
D003015	species	28119	Bacteroides zoogleoformans	Bacteria	13	0.00580357792307692	0.00368216	0.00610566961234426	
D003015	species	29422	Legionella brunensis	Bacteria	13	0.00696598	0.00430422	0.00686607524452046	
D003015	species	33047	Bartonella vinsonii	Bacteria	13	0.0133372484615385	0.00990491	0.0130491377965755	
D003015	species	33962	Lactobacillus kefiri	Bacteria	13	0.0119189133076923	0.00444109	0.020627697415425	
D003015	species	33964	Leuconostoc citreum	Bacteria	13	0.0577973492307692	0.0203087	0.10676932412888	
D003015	species	35791	Rickettsia massiliae	Bacteria	13	0.00666984176923077	0.00374644	0.00847974710181947	
D003015	species	42448	Anaerobranca horikoshii	Bacteria	13	0.00317189815384615	0.00294733	0.00264443890112713	
D003015	species	43768	Corynebacterium matruchotii	Bacteria	13	0.0129498791538462	0.00627023	0.0169894161138924	
D003015	species	49319	Rubrobacter xylanophilus	Bacteria	13	0.00868127692307692	0.00599574	0.00570940356193532	
D003015	species	52767	Actinomyces denticolens	Bacteria	13	0.00626734092307692	0.00339236	0.00812444014042902	
D003015	species	60547	Paraburkholderia glathei	Bacteria	13	0.00794706823076923	0.00742868	0.00391432216992768	
D003015	species	66888	Streptomyces flavotricini	Bacteria	13	0.00975633846153846	0.0081483	0.00851998706490396	
D003015	species	74313	Brevundimonas subvibrioides	Bacteria	13	0.00487715330769231	0.00457331	0.0033195913735009	
D003015	species	78058	Paenibacillus lentimorbus	Bacteria	13	0.0233329269230769	0.00103901	0.0769609225456369	
D003015	species	79912	Actinoallomurus spadix	Bacteria	13	0.00811706769230769	0.005567	0.00876119645604331	
D003015	species	82375	Anaerosinus glycerini	Bacteria	13	0.0771039462307692	0.00479279	0.227631977286115	
D003015	species	85336	Rothia nasimurium	Bacteria	13	0.0127731423076923	0.00581835	0.0172158085741377	
D003015	species	106590	Cupriavidus necator	Bacteria	13	0.0152344446153846	0.011134	0.0173785904710008	
D003015	species	171404	Paenibacillus agaridevorans	Bacteria	13	0.00282299915384615	0.00118285	0.00365764323647124	
D003015	species	184064	Thermodesulfobium narugense	Bacteria	13	0.00391084930769231	0.00329717	0.00405383286634171	
D003015	species	191295	Alcaligenes sp. VKM B-2263	Bacteria	13	0.00703169353846154	0.00399824	0.00924682507492463	
D003015	species	217067	Labrys monachus	Bacteria	13	0.00802693384615385	0.00502993	0.00642804489247384	
D003015	species	225194	Geobacter bemidjiensis	Bacteria	13	0.00961528815384615	0.00434443	0.0127340358580146	
D003015	species	254785	Streptococcus halichoeri	Bacteria	13	0.0117727461538462	0.00678472	0.0132722443155171	
D003015	species	282125	Sutterella sanguinus	Bacteria	13	0.0224305384615385	0.00926226	0.0409961734001923	
D003015	species	310400	Sphingomonas yunnanensis	Bacteria	13	0.0196047615384615	0.00556979	0.0286594169957517	
D003015	species	312279	Emticicia oligotrophica	Bacteria	13	0.00454119715384615	0.00286385	0.00497351864283857	
D003015	species	322505	Sharpea azabuensis	Bacteria	13	0.0529394303076923	0.00247353	0.111553501050864	
D003015	species	340467	Desulfatirhabdium butyrativorans	Bacteria	13	0.00502977769230769	0.00413394	0.00321680049221571	
D003015	species	363872	Bacillus panaciterrae	Bacteria	13	0.00663316307692308	0.00473462	0.0055671364194895	
D003015	species	390842	Lactobacillus parafarraginis	Bacteria	13	0.00761560292307692	0.00430422	0.0139695185745332	
D003015	species	391615	gamma proteobacterium HTCC5015	Bacteria	13	0.00534741338461538	0.00495246	0.00373750950514799	
D003015	species	392412	Nubsella zeaxanthinifaciens	Bacteria	13	0.00237439753846154	0.00194001	0.00177583935458474	
D003015	species	412593	Thermosulfidibacter takaii	Bacteria	13	0.00823848846153846	0.00590737	0.00689099139044212	
D003015	species	421628	Ectothiorhodospira haloalkaliphila	Bacteria	13	0.0105463338461538	0.00650153	0.016647065124525	
D003015	species	430522	Pedobacter steynii	Bacteria	13	0.00618128692307692	0.00495246	0.00489728390997906	
D003015	species	450798	Catenulispora subtropica	Bacteria	13	0.00738365692307692	0.00502993	0.00591713640249992	
D003015	species	477641	Modestobacter marinus	Bacteria	13	0.00880167446153846	0.00669299	0.00811132405188278	
D003015	species	480931	Lactobacillus capillatus	Bacteria	13	0.0316356	0.00335255	0.0603132809759527	
D003015	species	503170	Salisaeta longa	Bacteria	13	0.0147656193076923	0.0111396	0.0162215183091095	
D003015	species	566005	Catellatospora sp. YIM 65268	Bacteria	13	0.00773111076923077	0.00529605	0.00604944402418721	
D003015	species	570161	Marinifilum fragile	Bacteria	13	0.003147675	0.00188859	0.00270731828203086	
D003015	species	589537	Prevotella dentasini	Bacteria	13	0.0145493382307692	0.00318076	0.0374775628468877	
D003015	species	648794	Aeromonas rivuli	Bacteria	13	0.00390688538461538	0.00266113	0.00318157272316595	
D003015	species	755171	Peptoniphilus tyrrelliae	Bacteria	13	0.008549955	0.00436643	0.0102010712162024	
D003015	species	1034636	Providencia sp. BIHB 1402	Bacteria	13	0.0194061278461538	0.00430422	0.0317658174080179	
D003015	species	1042156	Clostridium sp. SY8519	Bacteria	13	0.00197718484615385	0.00118285	0.0029555852221835	
D003015	species	1113650	Sphingobacterium sp. NBRC 15340	Bacteria	13	0.00390082592307692	0.00368067	0.00180096831484558	
D003015	species	1138822	Lactobacillus curieae	Bacteria	13	0.0110705532307692	0.0046955	0.0159085033696309	
D003015	species	1166683	Rhizobium cauense	Bacteria	13	0.00872841923076923	0.00491666	0.0109895976942148	
D003015	species	1505723	Lactobacillus bombicola	Bacteria	13	0.0228628069230769	0.00613723	0.0321821126156359	
D003015	species	1505727	Bifidobacterium commune	Bacteria	13	0.00728228307692308	0.00607755	0.00460019692767673	
D003015	species	1540221	Deinococcus sp. YIM 77859	Bacteria	13	0.00702538892307692	0.00430422	0.00705305321009681	
D003015	species	1661055	Pseudomonas sp. NBRC 111140	Bacteria	13	0.00761081969230769	0.00439464	0.00663736740329487	
D003015	species	292	Burkholderia cepacia	Bacteria	12	0.00473351333333333	0.003719125	0.00441631506500621	
D003015	species	478	Moraxella nonliquefaciens	Bacteria	12	0.00440985833333333	0.003430715	0.00455775908607176	
D003015	species	954	Francisella persica	Bacteria	12	0.0054825385	0.00259241	0.00573960696519177	
D003015	species	971	Selenomonas ruminantium	Bacteria	12	0.00475510416666667	0.0043651	0.00210173575585626	
D003015	species	1418	Bacillus mannanilyticus	Bacteria	12	0.00358989491666667	0.003717435	0.00229747940708783	
D003015	species	1476	Sporosarcina psychrophila	Bacteria	12	0.007022555	0.004487095	0.00834060495080387	
D003015	species	1478	Bacillus simplex	Bacteria	12	0.0162342283333333	0.006633675	0.0263113408909832	
D003015	species	1533	Clostridium fallax	Bacteria	12	0.0118490415	0.00430178	0.0282269745795893	
D003015	species	1737	[Eubacterium] tenue	Bacteria	12	0.01040358	0.00557848	0.0145541001981647	
D003015	species	28212	Sphingomonas adhaesiva	Bacteria	12	0.0068736495	0.00603105	0.00618122707468136	
D003015	species	33011	Propionibacterium granulosum	Bacteria	12	0.00559262325	0.002241375	0.0112189082029383	
D003015	species	34086	Pedobacter antarcticus	Bacteria	12	0.013275065	0.00561652	0.0192604357169432	
D003015	species	36854	Desulfitobacterium dehalogenans	Bacteria	12	0.0089364335	0.007783845	0.00801395157597377	
D003015	species	36861	Thiobacillus denitrificans	Bacteria	12	0.00814014916666667	0.005697885	0.00663386817562514	
D003015	species	37915	Dietzia maris	Bacteria	12	0.0219124496666667	0.00755681	0.0270376330528485	
D003015	species	40091	Helcococcus kunzii	Bacteria	12	0.00504265333333333	0.004330995	0.00259371446394174	
D003015	species	45670	Salinicoccus roseus	Bacteria	12	0.0090872325	0.00490153	0.00860860185951357	
D003015	species	46355	Spirochaeta africana	Bacteria	12	0.00941450291666667	0.00935818	0.00738647473392241	
D003015	species	47874	Micromonospora rosaria	Bacteria	12	0.00825822666666667	0.00461044	0.0073986681929254	
D003015	species	48256	[Clostridium] hungatei	Bacteria	12	0.0334286228333333	0.00482901	0.0672426482907246	
D003015	species	48936	Novosphingobium subterraneum	Bacteria	12	0.00809108575	0.00537882	0.00934388276163912	
D003015	species	53363	Brevibacterium mcbrellneri	Bacteria	12	0.0049903525	0.00287758	0.00651876662280823	
D003015	species	54007	Anaerococcus octavius	Bacteria	12	0.00424982691666667	0.002955155	0.00628133770316672	
D003015	species	64642	Tetragenococcus muriaticus	Bacteria	12	0.00666506083333333	0.00375303	0.00667274603925749	
D003015	species	82688	Lactobacillus nagelii	Bacteria	12	0.00716818533333333	0.002492795	0.0107377244893423	
D003015	species	86663	Bacillus carboniphilus	Bacteria	12	0.006367745	0.003788105	0.00876635630698151	
